I.2 12.11.05,Прилади та методи вимірювання електричних і магнітних величин.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.11.01,Прилади та методи вимірювання механічних величин.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.11.04,Прилади та методи вимірювання теплових величин.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.11.13,Прилади та методи контролю.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.12.13,Пристрої радіотехніки та засобів телекомунікацій.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.07.02,Проектування літальних апаратів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.23,Променева діагностика та променева терапія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 16.18.17,Промисел продуктів морських та прісних водоймищ.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 13.14.04,Промислова теплоенергетика.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 18.22.12,Промисловий транспорт.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 31.00.04,Професійна педагогіка.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.02,Профілактична медицина.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.03.01,"Процеси механічної обробки, верстати та інструменти.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.03.05,Процеси та машини обробки тиском.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.03.07,Процеси фізико-технічного оброблення.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.16,Психіатрія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 32.00,Психологічні науки.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 32.00.09,Психологія праці в особливих умовах.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 32.00.03,"Психологія праці, інженерна психологія.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 32.00.02,Психофізіологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.27,Пульмонологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 03.00.01,Радіобіологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.11.08,Радіовимірювальні прилади.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 20.01.12,"Радіоелектронна боротьба, способи та засоби.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.12.04,Радіолокація та радіонавігація.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.12,Радіотехніка і телекомунікації.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.12.21,Радіотехнічні системи спеціального призначення.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.12.17,Радіотехнічні та телевізійні системи.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.04.03,Радіофізика.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.12,Ревматологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 28.00.04,Регіональне управління.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 27.00.11,Релігієзнавство.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 06.02.03,Рибництво.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 06.02.01,Розведення та селекція тварин.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 20.01.10,"Розвідка та іноземні армії, засоби розвідки.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 24.00.03,Розвідувальна діяльність органів безпеки.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 29.10,Розміщення продуктивних сил і регіональна економіка.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 14.15,Розробка корисних копалин.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 14.15.12,Розробка морських родовищ корисних копалин.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 14.15.06,Розробка нафтових і газових родовищ.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.02.05,Романські мови.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.01.02,Російська література.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.02.02,Російська мова.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 06.01.09,Рослинництво.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 18.22.07,Рухомий склад залізниць і тяга поїздів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.09.07,Світлотехніка та джерела світла.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 29.05,Світове господарство та міжнародні економічні відносини.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 06.01.05,Селекція і насінництво.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.02.12,Семітські мови.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.04,Серцево-судинна хірургія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.13.12,Системи автоматизації проектування.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 20.01.09,Системи керування та зв'язок.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.02.03,Системи приводів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.13.03,Системи та процеси керування.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 20.02.07,Системи технічного обладнання військово-будівельних комплексів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.05.04,Системний аналіз і теорія оптимальних рішень.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.05.11,Сільськогосподарські машини.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.02.03,Слов'янські мови.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.02.03,Соціальна медицина та охорона здоров'я.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 31.00.05,Соціальна педагогіка.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 32.00.05,"Соціальна психологія, психологія особистості.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 25.00.03,"Соціальна структура, соціальні інститути та соціальні відносини.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 27.00.03,Соціальна філософія та філософія історії.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 25.00,Соціологічні науки.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 25.00.06,"Соціологія культури, науки та освіти.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 25.00.05,Соціологія політики.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 25.00.07,Соціологія управління.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 31.00.03,Спеціальна педагогіка.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 32.00.08,Спеціальна психологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 20.02.19,Спеціальні палива та паливно-мастильні матеріали.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 20.02.13,Стандартизація та метрологія озброєння та військової техніки.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 10.01.02,Стандартизація та сертифікація.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 29.03.01,Статистика.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.22,Стоматологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 20.01.02,Стратегія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.02.21,"Структурна, прикладна та математична лінгвістика.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 06.01.10,Субтропічні культури.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.08,Суднобудування.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.04.15,Суднові енергетичні установки.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 18.22.16,Судноводіння.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.25,Судова медицина.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 30.00.10,"Судоустрій, прокуратура та адвокатура.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 20.01.04,Тактика.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.27.01,Твердотільна електроніка.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 23.00.02,Театральне мистецтво.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.12.02,Телекомунікаційні системи та керування ними.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.09.05,Теоретична електротехніка.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.03,Теоретична медицина.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.02.01,Теоретична механіка.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.12.01,Теоретична радіотехніка.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 13.14.05,Теоретична теплотехніка.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.04.02,Теоретична фізика.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.05.01,Теоретичні основи інформатики та кібернетики.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 19.00.01,"Теорія архітектури, реставрація пам'яток архітектури.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.01.05,Теорія ймовірностей і математична статистика.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.01.06,Теорія літератури.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.02.02,Теорія машин.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 20.02.20,Теорія стрільби.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.08.01,Теорія суден.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 30.00.01,"Теорія та історія держави і права, історія політичних і правових вчень.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 28.00.01,Теорія та історія державного управління.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 23.00.01,Теорія та історія культури.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 31.00.01,Теорія та історія педагогіки.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 26.00.01,Теорія та історія політичної науки.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 25.00.01,Теорія та історія соціології.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 31.00.02,Теорія та методика навчання (з галузей наук).,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.12.14,Теорія телекомунікацій.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.04.02,Теплові двигуни.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.07.05,Теплові двигуни літальних апаратів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.07.11,Теплові режими літальних апаратів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 13.14.14,Теплові та ядерні енергоустановки.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.04.14,Теплофізика та молекулярна фізика.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.02.04,Тертя та зношування в машинах.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.20,Техніка в сільськогосподарському виробництві.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.09.13,Техніка сильних електричних та магнітних полів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 15.17.03,Технічна електрохімія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 10.01.03,Технічна естетика.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 13.14.06,Технічна теплофізика.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 24.00.08,Техногенна безпека України.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 17.19,Технології матеріалів та виробів текстильної та легкої промисловості.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 16.18,Технології продовольчих продуктів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 17.19.06,Технологія взуттєвих та шкіряних виробів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.07.04,Технологія виробництва літальних апаратів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 15.17.21,Технологія водоочищення.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 16.18.06,"Технологія жирів, ефірних олій і парфумерно-косметичних продуктів.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 16.18.02,"Технологія зернових, бобових, круп'яних продуктів та комбікормів.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 15.17.13,Технологія кінофотоматеріалів і магнітних носіїв.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 16.18.13,Технологія консервованих продуктів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 15.17.09,"Технологія лаків, фарб та органічних покриттів.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 09.00.01,Технологія ліків та промислова фармація.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.02.08,Технологія машинобудування.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 16.18.04,"Технологія м'ясних, молочних та рибних продуктів.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 15.17.01,Технологія неорганічних речовин.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.27.06,"Технологія, обладнання та виробництво електронної техніки.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 15.17.06,Технологія полімерних і композиційних матеріалів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 16.18.07,Технологія продуктів бродіння.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 15.17.04,Технологія продуктів органічного синтезу.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 16.18.16,Технологія продуктів харчування.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 19.23.08,Технологія промислового та цивільного будівництва.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 15.17.02,Технологія рідкісних та розсіяних елементів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.08.04,Технологія суднобудування та судноремонту.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 15.17.22,Технологія та обладнання хімічного перероблення деревини.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 17.19.03,Технологія текстильних матеріалів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 14.15.05,Технологія торф'яного виробництва.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 15.17.11,Технологія тугоплавких неметалевих матеріалів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 15.17.15,Технологія хімічних волокон та плівок.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 16.18.01,Технологія хлібопекарських продуктів та харчових концентратів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 16.18.05,Технологія цукристих речовин.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 17.19.04,Технологія швейних виробів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 17.19.05,Технологія шкіри та хутра.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 20.01.08,Тил Збройних Сил.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 17.19.08,Товарознавство промислових товарів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 16.18.15,Товарознавство харчових продуктів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.03.06,Токсикологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.21,Травматологія та ортопедія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.08,Трансплантологія та штучні органи.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 18.22,Транспорт.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 18.22.01,Транспортні системи.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 30.00.05,"Трудове право, право соціального забезпечення.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.04.12,Турбомашини та турбоустановки.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.02.08,Тюркські мови.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 27.00.12,Українознавство.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.01.01,Українська література.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.02.01,Українська мова.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.06,Урологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.03.05,Фармакологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 09.00.02,Фармацевтична хімія та фармакогнозія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 09.00,Фармацевтичні науки.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.04,Фізика.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.04.18,Фізика і хімія поверхні.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.04.24,Фізика колоїдних систем.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.04.13,Фізика металів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.04.15,Фізика молекулярних і рідких кристалів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.04.10,Фізика напівпровідників і діелектриків.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.04.09,Фізика низьких температур.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.04.08,Фізика плазми.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.04.19,Фізика полімерів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.04.01,"Фізика приладів, елементів і систем.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.04.20,Фізика пучків заряджених частинок.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.04.07,Фізика твердого тіла.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.04.16,"Фізика ядра, елементарних частинок і високих енергій.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 05.00.01,Фізична географія і геохімія ландшафтів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.04.04,Фізична електроніка.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 33.00.02,"Фізична культура, фізичне виховання різних груп населення.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 02.00.04,Фізична хімія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 33.00,Фізичне виховання та спорт.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 14.15.11,Фізичні процеси гірничого виробництва.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.03.07,Фізіологічно активні сполуки.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 03.00.13,Фізіологія людини і тварин.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 03.00.12,Фізіологія рослин.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 28.00.02,Філософія державного управління.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 27.00.09,"Філософія науки, культури та освіти.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 30.00.12,Філософія права.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 27.00.04,Філософська антропологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 27.00,Філософські науки.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 29.04,"Фінанси, грошовий обіг і кредит.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.02.09,Фіно-угорські та самодійські мови.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 06.01.11,Фітопатологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.01.07,Фольклористика.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 14.24.02,"Фотограмметрія, фототопографія.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.26,Фтизіатрія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.05,Функціональне (галузеве) машинобудування.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 28.00.05,Функціональне (галузеве) управління.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 15.17.19,Хімічна технологія високотемпературних надпровідників.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 15.17.07,Хімічна технологія палива.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.04.17,"Хімічна фізика, фізика горіння та вибуху.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 15.17.14,Хімічний опір матеріалів та захист від корозії.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 02.00,Хімічні науки.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 15.17,Хімічні технології.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 02.00.09,Хімія високих енергій.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 02.00.06,Хімія високомолекулярних сполук.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 02.00.19,Хімія високочистих речовин.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 02.00.08,Хімія елементоорганічних сполук.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 02.00.21,Хімія твердого тіла.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.03,Хірургія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.04.03,"Холодильна та кріогенна техніка, системи кондиціонування.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 16.18.14,Холодильна технологія харчових продуктів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 24.00.10,Цивільна оборона.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 30.00.03,"Цивільне право і цивільний процес, сімейне право, міжнародне приватне право.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 14.15.04,Шахтне та підземне будівництво.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.20,Шкірні та венеричні хвороби.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 32.00.06,Юридична психологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 30.00,Юридичні науки.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
